Microbe Family,Microbe Genus,Microbe Species,Region,Country,Domain,date,type,Sub-Domain,number
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-06-20,Cumulative_Cases,,22448
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-06-27,Cumulative_Cases,,22455
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-07-04,Cumulative_Cases,,22472
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-07-11,Cumulative_Cases,,22486
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-07-18,Cumulative_Cases,,22499
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-07-25,Cumulative_Cases,,22514
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-08-01,Cumulative_Cases,,22544
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-08-08,Cumulative_Cases,,22569
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-08-15,Cumulative_Cases,,22609
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-08-22,Cumulative_Cases,,22653
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-08-29,Cumulative_Cases,,22678
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-09-05,Cumulative_Cases,,22699
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-09-12,Cumulative_Cases,,22747
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-09-19,Cumulative_Cases,,22803
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-09-26,Cumulative_Cases,,22863
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-10-03,Cumulative_Cases,,22908
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-10-10,Cumulative_Cases,,22963
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-10-17,Cumulative_Cases,,22995
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-10-24,Cumulative_Cases,,23041
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-10-31,Cumulative_Cases,,23102
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-11-07,Cumulative_Cases,,23144
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-11-14,Cumulative_Cases,,23181
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-11-21,Cumulative_Cases,,23224
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-11-28,Cumulative_Cases,,23258
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-12-05,Cumulative_Cases,,23298
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-12-12,Cumulative_Cases,,23323
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-12-19,Cumulative_Cases,,23339
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-12-26,Cumulative_Cases,,23356
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-01-02,Cumulative_Cases,,23373
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-01-09,Cumulative_Cases,,23389
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-01-16,Cumulative_Cases,,23412
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-01-23,Cumulative_Cases,,23430
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-01-30,Cumulative_Cases,,23448
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-02-06,Cumulative_Cases,,23457
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-02-13,Cumulative_Cases,,23464
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-02-20,Cumulative_Cases,,23471
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-02-27,Cumulative_Cases,,23475
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-03-05,Cumulative_Cases,,23478
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-03-12,Cumulative_Cases,,23480
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-03-19,Cumulative_Cases,,23488
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-03-26,Cumulative_Cases,,23491
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-04-02,Cumulative_Cases,,23492
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-04-09,Cumulative_Cases,,23493
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-04-16,Cumulative_Cases,,23495
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-04-23,Cumulative_Cases,,23498
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-04-30,Cumulative_Cases,,23501
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-05-07,Cumulative_Cases,,23503
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-05-14,Cumulative_Cases,,23503
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-05-21,Cumulative_Cases,,23503
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-05-28,Cumulative_Cases,,23505
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-06-04,Cumulative_Cases,,23507
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-06-11,Cumulative_Cases,,23507
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-06-18,Cumulative_Cases,,23513
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-06-25,Cumulative_Cases,,23516
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-07-02,Cumulative_Cases,,23522
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-07-09,Cumulative_Cases,,23524
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-07-16,Cumulative_Cases,,23527
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-07-23,Cumulative_Cases,,23529
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-07-30,Cumulative_Cases,,23533
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-08-06,Cumulative_Cases,,23538
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-08-13,Cumulative_Cases,,23540
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-08-20,Cumulative_Cases,,23549
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-08-27,Cumulative_Cases,,23551
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-09-03,Cumulative_Cases,,23555
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-09-10,Cumulative_Cases,,23563
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-09-17,Cumulative_Cases,,23569
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-09-24,Cumulative_Cases,,23572
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-10-01,Cumulative_Cases,,23583
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-10-08,Cumulative_Cases,,23597
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-10-15,Cumulative_Cases,,23612
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-10-22,Cumulative_Cases,,23632
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-10-29,Cumulative_Cases,,23641
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-11-05,Cumulative_Cases,,23661
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-11-12,Cumulative_Cases,,23689
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-11-19,Cumulative_Cases,,23727
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-11-26,Cumulative_Cases,,23757
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-12-03,Cumulative_Cases,,23787
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-12-10,Cumulative_Cases,,23810
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-12-17,Cumulative_Cases,,23826
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2000-12-24,Cumulative_Cases,,23848
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-01-07,Cumulative_Cases,,23876
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-01-14,Cumulative_Cases,,23890
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-01-21,Cumulative_Cases,,23907
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-01-28,Cumulative_Cases,,23927
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-02-04,Cumulative_Cases,,23944
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-02-11,Cumulative_Cases,,23954
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-02-18,Cumulative_Cases,,23967
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-02-25,Cumulative_Cases,,23987
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-03-04,Cumulative_Cases,,23996
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-03-11,Cumulative_Cases,,24014
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-03-18,Cumulative_Cases,,24023
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-03-25,Cumulative_Cases,,24031
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-04-01,Cumulative_Cases,,24050
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-04-08,Cumulative_Cases,,24061
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-04-15,Cumulative_Cases,,24065
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-04-22,Cumulative_Cases,,24071
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-04-29,Cumulative_Cases,,24077
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-05-06,Cumulative_Cases,,24085
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-05-13,Cumulative_Cases,,24098
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-05-20,Cumulative_Cases,,24106
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-05-27,Cumulative_Cases,,24114
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-06-03,Cumulative_Cases,,24119
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-06-10,Cumulative_Cases,,24135
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-06-17,Cumulative_Cases,,24147
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-06-24,Cumulative_Cases,,24158
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-07-01,Cumulative_Cases,,24176
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-07-08,Cumulative_Cases,,24186
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-07-15,Cumulative_Cases,,24208
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-07-22,Cumulative_Cases,,24222
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-07-29,Cumulative_Cases,,24238
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-08-05,Cumulative_Cases,,24256
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-08-12,Cumulative_Cases,,24283
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-08-19,Cumulative_Cases,,24321
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-08-26,Cumulative_Cases,,24356
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-09-02,Cumulative_Cases,,24397
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-09-09,Cumulative_Cases,,24448
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-09-16,Cumulative_Cases,,24513
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-09-23,Cumulative_Cases,,24568
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-09-30,Cumulative_Cases,,24622
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-10-07,Cumulative_Cases,,24684
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-10-14,Cumulative_Cases,,24748
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-10-21,Cumulative_Cases,,24804
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-10-28,Cumulative_Cases,,24869
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-11-04,Cumulative_Cases,,24940
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-11-11,Cumulative_Cases,,25015
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-11-18,Cumulative_Cases,,25086
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-11-25,Cumulative_Cases,,25158
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-12-02,Cumulative_Cases,,25205
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-12-09,Cumulative_Cases,,25232
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-12-16,Cumulative_Cases,,25267
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-12-23,Cumulative_Cases,,25292
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2001-12-30,Cumulative_Cases,,25311
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-01-13,Cumulative_Cases,,25348
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-01-20,Cumulative_Cases,,25386
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-01-27,Cumulative_Cases,,25420
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-02-03,Cumulative_Cases,,25446
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-02-10,Cumulative_Cases,,25465
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-02-17,Cumulative_Cases,,25483
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-02-24,Cumulative_Cases,,25505
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-03-03,Cumulative_Cases,,25521
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-03-10,Cumulative_Cases,,25539
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-03-17,Cumulative_Cases,,25545
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-03-24,Cumulative_Cases,,25557
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-03-31,Cumulative_Cases,,25563
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-04-07,Cumulative_Cases,,25569
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-04-14,Cumulative_Cases,,25572
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-04-21,Cumulative_Cases,,25579
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-04-28,Cumulative_Cases,,25585
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-05-05,Cumulative_Cases,,25586
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-05-12,Cumulative_Cases,,25589
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-05-19,Cumulative_Cases,,25591
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-05-26,Cumulative_Cases,,25593
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-06-02,Cumulative_Cases,,25594
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-06-09,Cumulative_Cases,,25604
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-06-16,Cumulative_Cases,,25607
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-06-23,Cumulative_Cases,,25610
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-06-30,Cumulative_Cases,,25611
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-07-07,Cumulative_Cases,,25612
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-07-14,Cumulative_Cases,,25614
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-07-21,Cumulative_Cases,,25620
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-07-28,Cumulative_Cases,,25623
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-08-04,Cumulative_Cases,,25626
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-08-11,Cumulative_Cases,,25631
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-08-18,Cumulative_Cases,,25635
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-08-25,Cumulative_Cases,,25642
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-09-01,Cumulative_Cases,,25648
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-09-08,Cumulative_Cases,,25653
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-09-15,Cumulative_Cases,,25660
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-09-22,Cumulative_Cases,,25666
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-09-29,Cumulative_Cases,,25670
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-10-06,Cumulative_Cases,,25674
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-10-13,Cumulative_Cases,,25681
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-10-20,Cumulative_Cases,,25690
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-10-27,Cumulative_Cases,,25695
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-11-03,Cumulative_Cases,,25700
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-11-10,Cumulative_Cases,,25710
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-11-17,Cumulative_Cases,,25716
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-11-24,Cumulative_Cases,,25729
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-12-01,Cumulative_Cases,,25735
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-12-08,Cumulative_Cases,,25740
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-12-15,Cumulative_Cases,,25745
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-12-22,Cumulative_Cases,,25754
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2002-12-29,Cumulative_Cases,,25757
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-01-05,Cumulative_Cases,,25763
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-01-12,Cumulative_Cases,,25774
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-01-19,Cumulative_Cases,,25781
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-01-26,Cumulative_Cases,,25788
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-02-02,Cumulative_Cases,,25803
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-02-09,Cumulative_Cases,,25812
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-02-16,Cumulative_Cases,,25818
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-02-23,Cumulative_Cases,,25824
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-03-02,Cumulative_Cases,,25830
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-03-09,Cumulative_Cases,,25837
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-03-16,Cumulative_Cases,,25847
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-03-23,Cumulative_Cases,,25855
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-03-30,Cumulative_Cases,,25862
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-04-06,Cumulative_Cases,,25874
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-04-13,Cumulative_Cases,,25877
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-04-20,Cumulative_Cases,,25879
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-04-27,Cumulative_Cases,,25886
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-05-04,Cumulative_Cases,,25891
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-05-11,Cumulative_Cases,,25896
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-05-18,Cumulative_Cases,,25903
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-05-25,Cumulative_Cases,,25910
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-06-01,Cumulative_Cases,,25917
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-06-08,Cumulative_Cases,,25924
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-06-15,Cumulative_Cases,,25934
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-06-22,Cumulative_Cases,,25947
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-06-29,Cumulative_Cases,,25957
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-07-06,Cumulative_Cases,,25971
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-07-13,Cumulative_Cases,,25982
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-07-20,Cumulative_Cases,,26002
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-07-27,Cumulative_Cases,,26027
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-08-03,Cumulative_Cases,,26044
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-08-10,Cumulative_Cases,,26062
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-08-17,Cumulative_Cases,,26087
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-08-24,Cumulative_Cases,,26108
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-08-31,Cumulative_Cases,,26139
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-09-07,Cumulative_Cases,,26171
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-09-14,Cumulative_Cases,,26197
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-09-21,Cumulative_Cases,,26232
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-09-28,Cumulative_Cases,,26260
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-10-05,Cumulative_Cases,,26297
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-10-12,Cumulative_Cases,,26338
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-10-19,Cumulative_Cases,,26372
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-10-26,Cumulative_Cases,,26402
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-11-02,Cumulative_Cases,,26441
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-11-09,Cumulative_Cases,,26480
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-11-16,Cumulative_Cases,,26519
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-11-23,Cumulative_Cases,,26553
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-11-30,Cumulative_Cases,,26583
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-12-07,Cumulative_Cases,,26620
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-12-14,Cumulative_Cases,,26649
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-12-21,Cumulative_Cases,,26675
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2003-12-28,Cumulative_Cases,,26690
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-01-04,Cumulative_Cases,,26712
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-01-11,Cumulative_Cases,,26727
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-01-18,Cumulative_Cases,,26747
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-01-25,Cumulative_Cases,,26761
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-02-01,Cumulative_Cases,,26771
